NAME,ID,TEAM,PLAY_SEASON,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER
Hakim Warrick,2794,phoenix-suns,2011/2012,35,0,14.4,6.4,0.9,1.7,2.6,0.9,0.23,0.09,1.0,1.0,0.8,13.1
Sebastian Telfair,2417,phoenix-suns,2011/2012,60,1,14.9,6.1,0.3,1.2,1.5,2.3,0.68,0.20,1.1,2.0,2.0,13.2
Robin Lopez,3447,phoenix-suns,2011/2012,64,0,14.0,5.4,1.4,1.9,3.3,0.3,0.28,0.94,0.7,2.0,0.5,15.2
Ronnie Price,2807,phoenix-suns,2011/2012,36,8,14.4,3.6,0.5,1.1,1.6,1.9,0.94,0.08,1.3,2.0,1.5,8.5
Josh Childress,2373,phoenix-suns,2011/2012,34,0,14.4,2.9,0.9,1.9,2.8,1.0,0.41,0.18,0.3,1.1,3.8,11.2
Goran Dragic,3423,phoenix-suns,2012/2013,77,77,33.5,14.7,0.8,2.3,3.1,7.4,1.61,0.34,2.8,2.8,2.7,17.5
Luis Scola,1781,phoenix-suns,2012/2013,82,67,26.6,12.8,1.9,4.7,6.6,2.2,0.82,0.43,1.5,3.1,1.4,16.8
Marcin Gortat,2758,phoenix-suns,2012/2013,61,61,30.8,11.1,2.1,6.4,8.5,1.2,0.66,1.61,1.6,2.1,0.8,15.5
Jared Dudley,3201,phoenix-suns,2012/2013,79,50,27.5,10.9,1.0,2.1,3.1,2.6,0.95,0.10,1.3,1.6,2.0,14.9
Shannon Brown,2992,phoenix-suns,2012/2013,59,22,23.8,10.5,0.7,1.8,2.5,1.8,1.00,0.25,1.3,1.6,1.5,13.1
Michael Beasley,3418,phoenix-suns,2012/2013,75,20,20.7,10.1,0.7,3.1,3.8,1.5,0.41,0.45,1.9,1.4,0.8,10.9
Jermaine O'Neal,615,phoenix-suns,2012/2013,55,4,18.7,8.3,1.5,3.8,5.3,0.8,0.35,1.42,1.3,2.3,0.6,16.8
Markieff Morris,6461,phoenix-suns,2012/2013,82,32,22.4,8.2,1.6,3.2,4.8,1.3,0.94,0.78,1.3,2.5,1.0,12.7
Wesley Johnson,4247,phoenix-suns,2012/2013,50,21,19.1,8.0,0.4,2.0,2.5,0.7,0.44,0.36,1.0,1.1,0.7,10.3
P.J. Tucker,3033,phoenix-suns,2012/2013,79,45,24.2,6.4,1.7,2.8,4.4,1.4,0.78,0.24,0.8,1.8,1.6,11.6
Sebastian Telfair,2417,phoenix-suns,2012/2013,46,2,17.3,6.0,0.3,1.2,1.5,2.5,0.61,0.22,1.2,1.8,2.2,11.0
Marcus Morris,6462,phoenix-suns,2012/2013,23,6,16.1,5.7,0.7,1.8,2.5,0.7,0.78,0.17,1.0,1.7,0.6,8.6
Hamed Haddadi,3478,phoenix-suns,2012/2013,17,0,13.8,4.1,1.9,3.2,5.1,0.5,0.29,1.24,1.6,2.6,0.3,11.2
Kendall Marshall,6607,phoenix-suns,2012/2013,48,3,14.6,3.0,0.1,0.8,0.9,3.0,0.46,0.08,1.2,1.0,2.5,7.8
Diante Garrett,6663,phoenix-suns,2012/2013,19,0,7.8,2.1,0.3,0.5,0.8,1.6,0.53,0.00,0.8,0.3,1.9,9.0
Luke Zeller,6502,phoenix-suns,2012/2013,16,0,3.6,1.2,0.1,0.6,0.6,0.2,0.00,0.00,0.0,0.3,0.0,5.7
Goran Dragic,3423,phoenix-suns,2013/2014,76,75,35.1,20.3,0.9,2.3,3.2,5.9,1.37,0.29,2.8,2.7,2.1,21.4
Eric Bledsoe,4238,phoenix-suns,2013/2014,43,40,32.9,17.7,0.6,4.1,4.7,5.5,1.60,0.33,3.3,2.3,1.6,19.6
Gerald Green,2761,phoenix-suns,2013/2014,82,48,28.4,15.8,0.6,2.8,3.4,1.5,0.85,0.51,1.8,2.7,0.8,16.6
Markieff Morris,6461,phoenix-suns,2013/2014,81,0,26.6,13.8,1.7,4.3,6.0,1.8,0.84,0.63,1.8,2.9,1.0,18.5
Channing Frye,2754,phoenix-suns,2013/2014,82,82,28.2,11.1,0.9,4.2,5.1,1.2,0.73,0.77,1.1,3.0,1.1,13.3
Marcus Morris,6462,phoenix-suns,2013/2014,82,1,22.0,9.7,1.0,2.9,3.9,1.1,0.88,0.22,1.2,1.9,0.9,14.9
P.J. Tucker,3033,phoenix-suns,2013/2014,81,81,30.7,9.4,2.0,4.5,6.5,1.7,1.36,0.28,1.3,2.5,1.4,13.3
Miles Plumlee,6616,phoenix-suns,2013/2014,80,79,24.6,8.1,2.5,5.4,7.8,0.5,0.63,1.13,1.4,2.3,0.4,14.6
Leandro Barbosa,2166,phoenix-suns,2013/2014,20,0,18.4,7.5,0.3,1.6,1.9,1.6,0.35,0.20,1.0,1.5,1.7,11.6
Archie Goodwin,2991281,phoenix-suns,2013/2014,52,0,10.3,3.7,0.5,1.2,1.7,0.4,0.38,0.21,0.8,0.9,0.5,10.3
Ish Smith,4305,phoenix-suns,2013/2014,70,1,14.4,3.7,0.4,1.4,1.8,2.6,0.70,0.19,0.9,0.9,2.8,11.7
Dionte Christmas,4025,phoenix-suns,2013/2014,31,0,6.4,2.3,0.4,0.8,1.2,0.3,0.06,0.10,0.2,0.6,1.3,11.1
Alex Len,2596107,phoenix-suns,2013/2014,42,3,8.6,2.0,0.9,1.4,2.4,0.1,0.10,0.43,0.6,1.6,0.2,7.3
Shavlik Randolph,2810,phoenix-suns,2013/2014,14,0,6.8,1.4,0.5,1.3,1.8,0.1,0.21,0.07,0.4,1.1,0.2,7.8
Slava Kravtsov,6636,phoenix-suns,2013/2014,20,0,3.0,1.0,0.5,0.4,0.9,0.1,0.00,0.05,0.3,0.4,0.2,10.5
Eric Bledsoe,4238,phoenix-suns,2014/2015,81,81,34.6,17.0,0.9,4.3,5.2,6.1,1.57,0.56,3.4,2.3,1.8,18.5
Goran Dragic,3423,phoenix-suns,2014/2015,52,52,33.4,16.2,1.0,2.6,3.6,4.1,0.96,0.17,2.2,2.3,1.9,16.7
Markieff Morris,6461,phoenix-suns,2014/2015,82,82,31.5,15.3,1.3,4.8,6.2,2.3,1.23,0.48,2.1,3.0,1.1,15.8
Isaiah Thomas,6472,phoenix-suns,2014/2015,46,1,25.7,15.2,0.6,1.8,2.4,3.7,0.98,0.11,1.9,2.3,1.9,19.8
Brandon Knight,6448,phoenix-suns,2014/2015,11,9,31.5,13.4,0.2,1.9,2.1,4.5,0.55,0.09,2.1,1.9,2.1,10.6
Gerald Green,2761,phoenix-suns,2014/2015,74,4,19.5,11.9,0.4,2.1,2.5,1.2,0.57,0.16,1.4,2.0,0.9,15.5
Marcus Morris,6462,phoenix-suns,2014/2015,81,35,25.2,10.4,0.9,3.9,4.8,1.6,0.78,0.20,0.9,2.3,1.8,13.7
P.J. Tucker,3033,phoenix-suns,2014/2015,78,63,30.6,9.1,1.5,5.0,6.4,1.6,1.37,0.29,1.2,2.3,1.3,12.6
Brandan Wright,3242,phoenix-suns,2014/2015,40,7,21.5,7.0,1.8,3.1,4.9,0.6,0.80,1.18,0.4,1.4,1.4,17.8
Alex Len,2596107,phoenix-suns,2014/2015,69,44,22.0,6.3,2.1,4.5,6.6,0.5,0.49,1.52,1.1,3.1,0.4,13.5
T.J. Warren,2982334,phoenix-suns,2014/2015,40,1,15.4,6.1,1.0,1.1,2.1,0.6,0.45,0.23,0.7,1.3,0.9,14.0
Archie Goodwin,2991281,phoenix-suns,2014/2015,41,2,13.0,5.6,0.7,1.1,1.8,1.1,0.44,0.22,1.2,1.3,0.9,11.3
Miles Plumlee,6616,phoenix-suns,2014/2015,54,28,18.6,4.3,1.8,3.3,5.1,0.5,0.65,1.02,0.8,1.8,0.6,13.1
Marcus Thornton,4017,phoenix-suns,2014/2015,9,0,9.0,3.6,0.4,1.0,1.4,0.2,0.67,0.00,0.6,0.3,0.4,8.3
Anthony Tolliver,3276,phoenix-suns,2014/2015,24,0,11.3,3.3,0.3,1.6,1.8,0.4,0.17,0.04,0.5,0.8,0.9,7.8
Tyler Ennis,3059281,phoenix-suns,2014/2015,8,0,7.3,2.8,0.1,0.8,0.9,1.8,0.00,0.25,1.0,0.4,1.8,12.1
Earl Barron,2477,phoenix-suns,2014/2015,16,1,8.9,2.0,0.9,0.9,1.8,0.3,0.25,0.13,0.3,1.6,1.0,5.0
Jerel McNeal,4158,phoenix-suns,2014/2015,6,0,6.0,1.5,0.0,0.5,0.5,0.3,0.50,0.17,0.8,0.8,0.4,1.2
A.J. Price,4010,phoenix-suns,2014/2015,5,0,8.8,1.2,0.0,0.6,0.6,1.2,0.00,0.00,0.2,1.0,6.0,-1.5
Shavlik Randolph,2810,phoenix-suns,2014/2015,16,0,6.3,1.1,0.8,0.9,1.6,0.2,0.25,0.13,0.1,0.8,1.5,6.2
Zoran Dragic,2560823,phoenix-suns,2014/2015,6,0,2.2,1.0,0.3,0.2,0.5,0.2,0.00,0.00,0.0,0.2,0.0,9.1
Reggie Bullock,2528779,phoenix-suns,2014/2015,11,0,6.8,0.4,0.1,0.8,0.9,0.2,0.09,0.18,0.2,0.2,1.0,-3.1
Seth Curry,2326307,phoenix-suns,2014/2015,2,0,4.0,0.0,0.0,1.0,1.0,0.5,0.00,0.00,0.0,1.0,0.0,-11.4
Eric Bledsoe,4238,phoenix-suns,2015/2016,31,31,34.2,20.4,0.6,3.5,4.0,6.1,2.03,0.61,3.5,2.4,1.7,20.1
Brandon Knight,6448,phoenix-suns,2015/2016,52,50,36.0,19.6,0.7,3.2,3.9,5.1,1.17,0.38,3.4,2.4,1.5,14.8
Devin Booker,3136193,phoenix-suns,2015/2016,76,51,27.7,13.8,0.4,2.1,2.5,2.6,0.58,0.26,2.1,3.0,1.3,12.0
Mirza Teletovic,4385,phoenix-suns,2015/2016,79,1,21.3,12.2,0.7,3.1,3.8,1.1,0.41,0.27,1.1,2.0,1.1,16.3
Markieff Morris,6461,phoenix-suns,2015/2016,37,24,24.8,11.6,1.2,4.1,5.2,2.4,0.89,0.46,2.4,2.8,1.0,10.8
T.J. Warren,2982334,phoenix-suns,2015/2016,47,4,22.8,11.0,1.2,1.9,3.1,0.9,0.79,0.34,0.7,2.0,1.4,15.8
Alex Len,2596107,phoenix-suns,2015/2016,78,46,23.3,9.0,2.3,5.3,7.6,1.2,0.49,0.79,1.9,2.9,0.7,12.5
Archie Goodwin,2991281,phoenix-suns,2015/2016,57,13,19.5,8.9,0.5,2.0,2.5,2.1,0.47,0.23,1.8,1.5,1.2,11.2
Jon Leuer,6452,phoenix-suns,2015/2016,67,27,18.7,8.5,1.1,4.4,5.6,1.1,0.57,0.45,1.1,1.9,1.0,16.2
Orlando Johnson,6595,phoenix-suns,2015/2016,2,0,23.5,8.0,1.5,3.0,4.5,0.0,1.00,1.50,0.5,2.5,0.0,10.1
P.J. Tucker,3033,phoenix-suns,2015/2016,82,80,31.0,8.0,2.0,4.2,6.2,2.2,1.29,0.24,1.4,2.5,1.6,10.9
Kris Humphries,2433,phoenix-suns,2015/2016,4,3,18.5,7.3,2.8,5.3,8.0,1.8,0.75,0.50,1.0,2.0,1.8,13.6
Tyson Chandler,984,phoenix-suns,2015/2016,66,60,24.5,7.2,2.7,6.1,8.7,1.0,0.55,0.67,1.4,2.2,0.7,14.7
Ronnie Price,2807,phoenix-suns,2015/2016,62,18,19.5,5.3,0.4,1.2,1.6,2.4,1.19,0.21,1.1,2.6,2.1,9.6
Jordan McRae,2531797,phoenix-suns,2015/2016,7,0,11.7,5.3,0.3,0.9,1.1,1.4,0.43,0.00,0.9,1.0,1.7,14.2
John Jenkins,6594,phoenix-suns,2015/2016,22,2,13.0,5.0,0.2,1.4,1.6,1.2,0.23,0.05,0.7,0.5,1.6,11.9
Chase Budinger,3968,phoenix-suns,2015/2016,17,0,11.8,3.2,0.7,1.0,1.7,0.9,0.18,0.06,0.8,0.9,1.2,9.2
Alan Williams,2579326,phoenix-suns,2015/2016,10,0,6.8,2.9,1.4,2.4,3.8,0.5,0.40,0.50,0.6,1.5,0.8,21.2
Cory Jefferson,2488845,phoenix-suns,2015/2016,8,0,6.3,2.8,0.8,1.3,2.0,0.0,0.00,0.13,0.0,1.0,0.0,12.8
Sonny Weems,3467,phoenix-suns,2015/2016,36,0,11.7,2.5,0.2,1.0,1.1,1.3,0.28,0.03,1.0,1.1,1.3,4.3
Lorenzo Brown,2528787,phoenix-suns,2015/2016,8,0,7.6,2.5,0.0,0.9,0.9,1.4,0.38,0.13,1.1,0.5,1.2,4.5
Phil Pressey,2530722,phoenix-suns,2015/2016,9,0,12.6,2.4,0.3,0.6,0.9,3.2,0.78,0.33,1.6,1.6,2.1,8.6
Bryce Cotton,2531054,phoenix-suns,2015/2016,3,0,11.0,1.3,0.0,0.0,0.0,1.0,1.00,0.00,1.7,0.7,0.6,-3.3
LaMarcus Aldridge,2983,portland-trail-blazers,2011/2012,55,55,36.3,21.7,2.7,5.3,8.0,2.4,0.93,0.82,2.0,2.8,1.2,22.7
JJ Hickson,3437,portland-trail-blazers,2011/2012,19,10,31.6,15.1,3.5,4.8,8.3,1.2,0.63,0.95,1.6,2.2,0.7,20.3
Jamal Crawford,165,portland-trail-blazers,2011/2012,60,6,26.9,14.0,0.3,1.7,2.0,3.2,0.92,0.23,1.9,1.2,1.7,15.8
Nicolas Batum,3416,portland-trail-blazers,2011/2012,59,34,30.4,13.9,1.4,3.2,4.6,1.4,0.97,1.02,1.5,1.8,0.9,17.3
Wesley Matthews,4032,portland-trail-blazers,2011/2012,66,53,33.8,13.7,0.8,2.5,3.4,1.7,1.45,0.23,1.1,2.2,1.5,14.1
Gerald Wallace,1026,portland-trail-blazers,2011/2012,42,42,35.8,13.3,1.5,5.1,6.6,2.7,1.48,0.60,2.0,2.5,1.4,15.5
Raymond Felton,2753,portland-trail-blazers,2011/2012,60,56,31.8,11.4,0.5,2.0,2.5,6.5,1.30,0.17,2.8,2.0,2.3,13.5
Jonny Flynn,3985,portland-trail-blazers,2011/2012,18,1,15.6,5.2,0.4,1.3,1.7,3.8,0.17,0.06,1.5,0.8,2.5,12.3
Luke Babbitt,4250,portland-trail-blazers,2011/2012,40,4,13.4,5.1,0.4,2.0,2.4,0.4,0.25,0.10,0.7,1.2,0.6,11.3
Marcus Camby,125,portland-trail-blazers,2011/2012,40,40,22.4,3.8,2.6,6.2,8.9,1.9,0.83,1.40,1.2,2.2,1.6,14.5
Nolan Smith,6471,portland-trail-blazers,2011/2012,44,4,12.3,3.8,0.4,0.9,1.3,1.4,0.41,0.07,1.0,1.3,1.5,7.8
Elliot Williams,4294,portland-trail-blazers,2011/2012,24,0,6.2,3.7,0.3,0.5,0.8,0.3,0.25,0.13,0.2,0.8,1.2,18.8
Craig Smith,3031,portland-trail-blazers,2011/2012,47,0,9.9,3.3,0.7,1.6,2.3,0.4,0.34,0.11,0.5,1.2,0.8,13.7
Kurt Thomas,846,portland-trail-blazers,2011/2012,53,3,15.2,3.0,0.7,2.8,3.5,0.9,0.45,0.58,0.6,2.3,1.5,9.5
Joel Przybilla,682,portland-trail-blazers,2011/2012,27,19,16.6,2.0,1.1,4.0,5.1,0.2,0.15,0.59,0.8,2.4,0.3,6.0
Armon Johnson,4279,portland-trail-blazers,2011/2012,1,0,5.0,2.0,0.0,1.0,1.0,0.0,1.00,0.00,1.0,0.0,0.0,20.8
Hasheem Thabeet,4016,portland-trail-blazers,2011/2012,15,3,7.7,1.9,1.0,1.3,2.3,0.0,0.07,0.53,0.5,1.0,0.0,11.6
Chris Johnson,4400,portland-trail-blazers,2011/2012,20,0,4.7,1.6,0.4,0.5,0.9,0.1,0.05,0.40,0.4,1.0,0.1,11.5
LaMarcus Aldridge,2983,portland-trail-blazers,2012/2013,74,74,37.7,21.1,2.4,6.7,9.1,2.6,0.84,1.23,1.9,2.5,1.3,20.4
Damian Lillard,6606,portland-trail-blazers,2012/2013,82,82,38.6,19.0,0.5,2.6,3.1,6.5,0.90,0.23,3.0,2.1,2.2,16.5
Wesley Matthews,4032,portland-trail-blazers,2012/2013,69,69,34.8,14.8,0.5,2.3,2.8,2.5,1.30,0.26,1.6,2.5,1.6,14.1
Nicolas Batum,3416,portland-trail-blazers,2012/2013,73,73,38.5,14.3,1.3,4.3,5.6,4.9,1.25,1.14,2.6,1.9,1.9,15.8
JJ Hickson,3437,portland-trail-blazers,2012/2013,80,80,29.0,12.7,3.3,7.0,10.4,1.1,0.60,0.64,1.8,2.0,0.6,19.7
Eric Maynor,4001,portland-trail-blazers,2012/2013,27,0,21.2,6.9,0.1,0.9,1.0,4.0,0.44,0.04,1.8,1.3,2.3,10.6
Meyers Leonard,6605,portland-trail-blazers,2012/2013,69,9,17.5,5.5,1.2,2.5,3.7,0.5,0.16,0.55,0.7,2.4,0.7,12.1
Will Barton,6579,portland-trail-blazers,2012/2013,73,5,12.2,4.0,0.5,1.5,2.0,0.8,0.47,0.12,0.8,0.8,1.0,9.1
Luke Babbitt,4250,portland-trail-blazers,2012/2013,62,0,11.8,3.9,0.2,2.0,2.2,0.5,0.23,0.08,0.4,1.3,1.3,9.5
Victor Claver,3972,portland-trail-blazers,2012/2013,49,16,16.6,3.8,0.6,1.8,2.4,0.9,0.53,0.24,0.9,1.5,1.0,7.1
Nolan Smith,6471,portland-trail-blazers,2012/2013,40,0,7.2,2.8,0.2,0.5,0.7,0.9,0.18,0.03,0.7,0.7,1.2,7.1
Ronnie Price,2807,portland-trail-blazers,2012/2013,39,0,13.1,2.7,0.3,0.8,1.1,1.9,0.67,0.08,0.9,1.6,2.1,6.8
Sasha Pavlovic,2172,portland-trail-blazers,2012/2013,39,1,13.5,2.6,0.2,1.3,1.4,0.8,0.62,0.13,0.4,1.5,2.3,6.2
Joel Freeland,3004,portland-trail-blazers,2012/2013,51,1,9.4,2.6,0.8,1.5,2.3,0.3,0.25,0.22,0.4,1.3,0.7,9.4
Jared Jeffries,1717,portland-trail-blazers,2012/2013,38,0,9.2,1.2,0.7,0.9,1.6,0.4,0.16,0.16,0.4,1.5,0.8,2.4
LaMarcus Aldridge,2983,portland-trail-blazers,2013/2014,11,11,40.1,26.2,2.7,7.9,10.6,1.5,0.64,1.64,1.7,3.6,0.8
Damian Lillard,6606,portland-trail-blazers,2013/2014,11,11,42.4,22.9,1.1,4.0,5.1,6.5,1.00,0.09,2.7,2.6,2.4
Nicolas Batum,3416,portland-trail-blazers,2013/2014,11,11,41.7,15.2,0.9,6.7,7.6,4.8,1.36,0.45,2.5,1.9,1.9
Wesley Matthews,4032,portland-trail-blazers,2013/2014,11,11,38.7,14.5,0.6,3.3,3.9,1.3,1.27,0.45,2.0,4.1,0.6
Robin Lopez,3447,portland-trail-blazers,2013/2014,11,11,33.4,10.0,4.3,4.9,9.2,0.8,0.45,1.82,1.0,3.6,0.8
Mo Williams,2178,portland-trail-blazers,2013/2014,8,0,23.4,7.4,0.3,1.3,1.5,1.9,0.38,0.00,1.8,3.0,1.1
Will Barton,6579,portland-trail-blazers,2013/2014,7,0,11.6,6.4,0.7,1.0,1.7,0.4,0.14,0.29,0.9,1.0,0.5
Dorell Wright,2423,portland-trail-blazers,2013/2014,8,0,11.0,3.6,0.3,1.8,2.0,0.4,0.38,1.13,0.6,1.0,0.6
Thomas Robinson,6618,portland-trail-blazers,2013/2014,11,0,11.1,2.9,0.9,1.6,2.5,0.5,0.45,0.45,0.5,2.1,1.2
C.J. McCollum,2490149,portland-trail-blazers,2013/2014,6,0,4.0,0.7,0.0,0.2,0.2,0.0,0.00,0.00,0.2,0.3,0.0
Joel Freeland,3004,portland-trail-blazers,2013/2014,9,0,2.7,0.1,0.4,0.4,0.9,0.1,0.11,0.11,0.4,0.8,0.3
Earl Watson,1027,portland-trail-blazers,2013/2014,4,0,3.5,0.0,0.0,0.3,0.3,0.3,0.00,0.00,0.3,0.3,1.0
Victor Claver,3972,portland-trail-blazers,2013/2014,2,0,3.5,0.0,0.0,2.5,2.5,0.0,0.00,0.00,0.5,0.0,0.0
Meyers Leonard,6605,portland-trail-blazers,2013/2014,4,0,2.3,0.0,0.0,0.5,0.5,0.0,0.00,0.00,0.0,0.3,0.0
LaMarcus Aldridge,2983,portland-trail-blazers,2014/2015,5,5,41.6,21.8,4.2,7.0,11.2,1.8,0.40,2.40,1.6,3.2,1.1
Damian Lillard,6606,portland-trail-blazers,2014/2015,5,5,40.2,21.6,0.4,3.6,4.0,4.6,0.40,0.60,2.4,3.0,1.9
C.J. McCollum,2490149,portland-trail-blazers,2014/2015,5,1,33.2,17.0,0.2,3.8,4.0,0.4,1.20,0.20,1.2,2.6,0.3
Nicolas Batum,3416,portland-trail-blazers,2014/2015,5,5,41.8,14.2,1.2,7.4,8.6,5.2,0.20,0.20,2.4,2.2,2.2
Meyers Leonard,6605,portland-trail-blazers,2014/2015,5,0,21.2,7.8,1.2,5.4,6.6,1.0,0.40,0.40,0.6,3.4,1.7
Robin Lopez,3447,portland-trail-blazers,2014/2015,5,5,23.4,5.2,1.8,2.6,4.4,0.6,0.20,1.00,1.0,3.0,0.6
Allen Crabbe,2531210,portland-trail-blazers,2014/2015,2,1,19.5,5.0,0.0,1.5,1.5,0.5,1.00,0.50,0.5,0.5,1.0
Chris Kaman,1982,portland-trail-blazers,2014/2015,3,0,12.3,3.0,1.7,3.0,4.7,1.0,0.00,0.00,1.0,1.7,1.0
Arron Afflalo,3187,portland-trail-blazers,2014/2015,3,3,20.0,1.7,0.0,2.3,2.3,0.7,0.00,0.00,1.0,2.0,0.7
Steve Blake,1994,portland-trail-blazers,2014/2015,5,0,8.6,1.4,0.0,0.2,0.2,1.6,0.00,0.20,0.4,0.8,4.0
Joel Freeland,3004,portland-trail-blazers,2014/2015,2,0,3.5,0.0,0.0,0.5,0.5,0.0,0.50,0.00,0.0,0.0,0.0
Alonzo Gee,4232,portland-trail-blazers,2014/2015,1,0,3.0,0.0,0.0,1.0,1.0,1.0,0.00,0.00,0.0,0.0,0.0
Tim Frazier,2488945,portland-trail-blazers,2014/2015,2,0,1.5,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.5,0.0,0.0
Damian Lillard,6606,portland-trail-blazers,2015/2016,11,11,39.7,26.5,1.1,3.2,4.3,6.3,1.27,0.27,3.0,2.1,2.1
C.J. McCollum,2490149,portland-trail-blazers,2015/2016,11,11,40.2,20.5,0.6,3.0,3.6,3.3,0.91,0.45,1.8,2.7,1.8
Al-Farouq Aminu,4248,portland-trail-blazers,2015/2016,11,11,33.8,14.6,2.1,6.5,8.6,1.8,0.73,0.91,1.9,2.8,1.0
Maurice Harkless,6591,portland-trail-blazers,2015/2016,11,11,24.7,11.0,2.0,3.1,5.1,0.6,0.91,0.27,1.0,3.5,0.6
Allen Crabbe,2531210,portland-trail-blazers,2015/2016,11,0,27.5,9.5,0.5,2.5,2.9,1.4,0.64,0.09,0.5,2.1,2.5
Mason Plumlee,2488653,portland-trail-blazers,2015/2016,11,11,27.8,7.0,3.4,8.5,11.8,4.8,0.64,1.00,2.3,3.8,2.1
Gerald Henderson,3993,portland-trail-blazers,2015/2016,11,0,21.3,6.9,0.5,2.6,3.2,1.5,0.55,0.27,0.5,1.9,3.4
Ed Davis,4259,portland-trail-blazers,2015/2016,11,0,18.6,5.5,2.4,4.5,6.8,1.3,0.18,0.64,0.9,3.0,1.4
Chris Kaman,1982,portland-trail-blazers,2015/2016,4,0,8.0,3.5,0.5,1.5,2.0,0.3,0.50,0.00,1.5,2.5,0.2
Pat Connaughton,2578239,portland-trail-blazers,2015/2016,6,0,1.3,1.3,0.0,0.2,0.2,0.0,0.00,0.00,0.0,0.0,0.0
Luis Montero,3911666,portland-trail-blazers,2015/2016,6,0,1.3,1.3,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.2,0.0
Brian Roberts,6641,portland-trail-blazers,2015/2016,10,0,3.6,0.8,0.1,0.0,0.1,0.3,0.00,0.00,0.1,0.5,3.0
Noah Vonleh,3078284,portland-trail-blazers,2015/2016,6,0,2.0,0.0,0.2,0.5,0.7,0.3,0.33,0.00,0.0,0.2,0.0
Marcus Thornton,4017,sacramento-kings,2011/2012,51,51,34.9,18.7,1.6,2.0,3.7,1.9,1.39,0.24,1.6,2.2,1.2,17.4
DeMarcus Cousins,4258,sacramento-kings,2011/2012,64,62,30.5,18.1,4.1,6.8,11.0,1.6,1.45,1.17,2.7,4.0,0.6,21.7
Tyreke Evans,3983,sacramento-kings,2011/2012,63,61,34.3,16.5,1.0,3.6,4.6,4.5,1.33,0.46,2.7,2.2,1.7,16.5
Isaiah Thomas,6472,sacramento-kings,2011/2012,65,37,25.5,11.5,0.7,1.8,2.6,4.1,0.82,0.12,1.6,1.9,2.5,17.7
Jason Thompson,3462,sacramento-kings,2011/2012,64,47,25.9,9.1,2.6,4.3,6.9,1.2,0.67,0.69,1.1,2.3,1.2,16.4
Terrence Williams,4019,sacramento-kings,2011/2012,18,0,20.5,8.8,0.6,3.5,4.1,3.1,0.89,0.33,1.8,1.1,1.7,16.6
Jimmer Fredette,6434,sacramento-kings,2011/2012,61,7,18.6,7.6,0.3,0.9,1.2,1.8,0.49,0.05,1.1,1.2,1.6,10.8
John Salmons,1726,sacramento-kings,2011/2012,46,32,27.2,7.5,0.4,2.5,2.9,2.0,0.80,0.15,1.0,1.7,2.1,9.0
Donte Greene,3432,sacramento-kings,2011/2012,53,7,14.7,5.4,0.4,2.2,2.5,0.6,0.34,0.55,0.6,1.3,1.1,11.9
Francisco Garcia,2755,sacramento-kings,2011/2012,49,3,16.3,4.8,0.2,1.8,2.0,0.6,0.73,0.76,0.4,1.5,1.4,10.7
JJ Hickson,3437,sacramento-kings,2011/2012,35,9,18.4,4.7,1.9,3.1,5.1,0.6,0.51,0.49,1.1,1.3,0.6,9.9
Travis Outlaw,2015,sacramento-kings,2011/2012,39,5,12.8,4.3,0.5,1.1,1.6,0.4,0.49,0.54,0.5,0.9,0.8,9.7
Chuck Hayes,2834,sacramento-kings,2011/2012,54,9,19.2,3.2,1.3,3.0,4.3,1.4,0.67,0.31,0.9,2.1,1.5,8.9
Hassan Whiteside,4262,sacramento-kings,2011/2012,18,0,6.1,1.6,0.9,1.3,2.2,0.0,0.17,0.83,0.3,0.7,0.0,16.2
Tyler Honeycutt,6441,sacramento-kings,2011/2012,15,0,5.9,1.3,0.2,0.7,0.9,0.5,0.27,0.20,0.1,0.2,3.5,10.4
DeMarcus Cousins,4258,sacramento-kings,2012/2013,75,74,30.5,17.1,3.0,7.0,9.9,2.7,1.44,0.73,3.0,3.6,0.9,20.2
Tyreke Evans,3983,sacramento-kings,2012/2013,65,61,31.0,15.2,0.9,3.6,4.4,3.5,1.38,0.42,2.0,2.0,1.8,18.2
Isaiah Thomas,6472,sacramento-kings,2012/2013,79,62,26.9,13.9,0.4,1.7,2.0,4.0,0.85,0.04,1.8,2.1,2.3,17.6
Marcus Thornton,4017,sacramento-kings,2012/2013,72,8,24.0,12.7,0.7,1.8,2.5,1.3,0.85,0.06,0.9,1.5,1.3,16.3
Jason Thompson,3462,sacramento-kings,2012/2013,82,81,27.9,10.9,2.1,4.6,6.7,1.0,0.59,0.74,1.2,2.8,0.8,14.6
John Salmons,1726,sacramento-kings,2012/2013,76,72,30.0,8.8,0.4,2.3,2.7,3.0,0.67,0.33,1.1,1.9,2.7,10.2
Patrick Patterson,4264,sacramento-kings,2012/2013,24,3,23.2,8.0,1.7,3.2,4.8,1.3,0.54,0.54,0.8,2.0,1.6,14.5
Aaron Brooks,3192,sacramento-kings,2012/2013,46,20,20.8,8.0,0.3,1.4,1.7,2.3,0.63,0.15,1.4,1.9,1.7,12.1
Jimmer Fredette,6434,sacramento-kings,2012/2013,69,0,14.0,7.2,0.3,0.8,1.0,1.3,0.45,0.04,1.0,0.9,1.4,14.7
